Date,Time(UTC),Wind_speed(Knot),Type
2023-02-15,14:04:48,21.11887,Wind shear
2023-02-15,14:04:58,17.07620,Wind shear
2023-02-15,14:05:08,16.54978,Wind shear
2023-02-15,14:05:18,16.25024,Wind shear
2023-02-15,14:05:28,18.77481,Wind shear
2023-02-15,14:05:38,18.40125,Wind shear
2023-02-15,14:41:18,15.51641,Wind shear
2023-03-20,04:08:48,19.04627,Wind shear
2023-03-20,04:08:58,19.37462,Wind shear
2023-03-20,04:09:08,18.90052,Wind shear
2023-03-20,04:09:18,17.82575,Wind shear
2023-03-20,04:09:28,15.98725,Wind shear
2023-03-20,04:12:18,18.28852,Wind shear
2023-03-20,04:12:28,17.83349,Wind shear
2023-03-20,04:12:38,16.57636,Wind shear
2023-04-20,10:05:19,17.29749,Wind shear
2023-04-20,10:06:59,22.89629,Wind shear
2023-04-20,10:07:09,22.21780,Wind shear
2023-04-20,10:07:19,22.20082,Wind shear
2023-04-20,10:07:29,21.67299,Wind shear
2023-04-20,10:07:39,20.95593,Wind shear
2023-04-20,10:07:49,20.43597,Wind shear
2023-04-20,10:07:59,21.44541,Wind shear
2023-04-20,10:08:09,21.81064,Wind shear
2023-04-20,10:08:19,21.61193,Wind shear
2023-04-20,10:08:29,21.55047,Wind shear
2023-04-20,10:08:39,21.24506,Wind shear
2023-04-20,10:08:49,22.82810,Wind shear
2023-04-20,10:08:59,23.62417,Wind shear
2023-04-20,10:09:09,30.78455,Microburst
2023-04-20,10:09:19,30.11330,Microburst
2023-04-20,10:09:29,24.39497,Wind shear
2023-04-20,10:09:39,24.57861,Wind shear
2023-04-20,10:09:49,25.32202,Wind shear
2023-04-20,10:09:59,24.47544,Wind shear
2023-04-20,10:10:09,23.82405,Wind shear
2023-04-20,10:10:19,21.44649,Wind shear
2023-04-20,10:10:29,20.87908,Wind shear
2023-04-20,10:10:38,21.80623,Wind shear
2023-04-20,10:10:49,24.97610,Wind shear
2023-04-20,10:10:59,30.64316,Microburst
2023-04-20,10:11:09,32.57882,Microburst
2023-04-20,10:11:19,33.33802,Microburst
2023-04-20,10:11:29,32.70265,Microburst
2023-04-20,10:11:39,32.31896,Microburst
2023-04-20,10:11:49,34.61719,Microburst
2023-04-20,10:11:59,37.24310,Microburst
2023-04-20,10:12:09,40.90200,Microburst
2023-04-20,10:12:19,40.67764,Microburst
2023-04-20,10:12:29,39.75398,Microburst
2023-04-20,10:12:39,41.04815,Microburst
2023-04-20,10:12:49,42.78778,Microburst
2023-04-20,10:12:59,36.33468,Microburst
2023-04-20,10:13:09,32.95434,Microburst
2023-04-20,10:13:19,35.73755,Microburst
2023-04-20,10:13:29,36.92577,Microburst
2023-04-20,10:13:39,38.62645,Microburst
2023-04-20,10:13:49,40.55244,Microburst
2023-04-20,10:13:59,40.60887,Microburst
2023-04-20,10:14:09,39.36952,Microburst
2023-04-20,10:14:19,42.63283,Microburst
2023-04-20,10:14:29,42.40053,Microburst
2023-04-20,10:14:38,41.58861,Microburst
2023-04-20,10:14:49,38.09699,Microburst
2023-04-20,10:14:59,35.72377,Microburst
2023-04-20,10:15:09,33.85610,Microburst
2023-04-20,10:15:19,36.10814,Microburst
2023-04-20,10:15:29,36.63021,Microburst
2023-04-20,10:15:39,36.95178,Microburst
2023-04-20,10:15:49,27.17638,Wind shear
2023-04-20,10:15:59,30.76048,Microburst
2023-04-20,10:16:09,22.74592,Wind shear
2023-04-20,10:16:19,32.86416,Microburst
2023-04-20,10:16:29,35.90185,Microburst
2023-04-20,10:16:39,35.54810,Microburst
2023-04-20,10:16:49,37.79020,Microburst
2023-04-20,10:16:59,42.05926,Microburst
2023-04-20,10:17:09,43.51756,Microburst
2023-04-20,10:17:18,43.59053,Microburst
2023-04-20,10:17:29,40.96469,Microburst
2023-04-20,10:17:39,39.48392,Microburst
2023-04-20,10:17:49,39.18847,Microburst
2023-04-20,10:17:59,42.23256,Microburst
2023-04-20,10:18:09,42.46995,Microburst
2023-04-20,10:18:19,42.50440,Microburst
2023-04-20,10:18:29,41.89111,Microburst
2023-04-20,10:18:39,42.03411,Microburst
2023-04-20,10:18:49,44.71681,Microburst
2023-04-20,10:18:59,38.48419,Microburst
2023-04-20,10:19:09,35.06526,Microburst
2023-04-20,10:19:19,37.77802,Microburst
2023-04-20,10:19:29,22.79288,Wind shear
2023-04-20,10:20:49,24.75082,Wind shear
2023-04-20,10:20:59,31.89997,Microburst
2023-04-20,10:21:09,31.21002,Microburst
2023-04-20,10:21:18,32.94471,Microburst
2023-04-20,10:21:29,37.19918,Microburst
2023-04-20,10:21:39,39.23221,Microburst
2023-04-20,10:21:49,34.47085,Microburst
2023-04-20,10:21:59,37.76107,Microburst
2023-04-20,10:22:09,38.75229,Microburst
2023-04-20,10:22:19,41.83320,Microburst
2023-04-20,10:22:29,45.37909,Microburst
2023-04-20,10:22:39,46.62163,Microburst
2023-04-20,10:22:49,44.78704,Microburst
2023-04-20,10:22:59,42.14178,Microburst
2023-04-20,10:23:09,44.62344,Microburst
2023-04-20,10:23:19,42.96075,Microburst
2023-04-20,10:23:29,42.06504,Microburst
2023-04-20,10:23:39,36.54064,Microburst
2023-04-20,10:23:48,36.32578,Microburst
2023-04-20,10:23:59,35.78804,Microburst
2023-04-20,10:24:09,37.34676,Microburst
2023-04-20,10:24:19,32.85564,Microburst
2023-04-20,10:24:28,34.71325,Microburst
2023-04-20,10:24:39,38.44683,Microburst
2023-04-20,10:24:49,40.14876,Microburst
2023-04-20,10:24:59,38.50962,Microburst
2023-04-20,10:25:09,33.82243,Microburst
2023-04-20,10:25:19,24.23810,Wind shear
2023-04-20,10:25:29,24.96056,Wind shear
2023-04-20,10:25:38,23.12257,Wind shear
2023-04-20,10:25:49,20.70428,Wind shear
2023-04-20,10:25:59,20.80113,Wind shear
2023-04-20,10:26:09,15.65640,Wind shear
2023-04-20,10:28:39,22.43078,Wind shear
2023-04-20,10:28:49,26.17759,Wind shear
2023-04-20,10:28:59,23.44997,Wind shear
2023-04-20,10:29:09,19.69877,Wind shear
2023-04-20,10:29:19,19.43212,Wind shear
2023-04-20,10:29:29,20.25079,Wind shear
2023-04-20,10:29:39,23.54927,Wind shear
2023-04-20,10:29:49,19.73428,Wind shear
2023-04-20,10:29:59,19.11747,Wind shear
2023-04-20,10:30:09,19.77316,Wind shear
2023-04-20,10:30:19,17.65270,Wind shear
2023-04-20,10:36:29,16.89777,Wind shear
2023-04-20,10:36:39,17.83436,Wind shear
2023-04-20,10:36:49,18.06744,Wind shear
2023-04-20,10:36:59,16.88940,Wind shear
2023-04-20,10:37:09,15.82712,Wind shear
2023-04-20,10:40:58,15.59665,Wind shear
2023-04-20,10:43:29,18.19239,Wind shear
2023-04-20,10:43:38,18.56934,Wind shear
2023-04-20,10:43:49,18.58335,Wind shear
2023-04-20,10:43:59,17.33976,Wind shear
2023-04-20,10:44:09,16.19542,Wind shear
2023-04-20,10:44:19,15.47114,Wind shear
2023-04-20,11:34:29,21.16377,Wind shear
2023-04-20,11:34:39,21.08589,Wind shear
2023-04-20,11:34:49,20.40407,Wind shear
2023-04-20,11:34:59,19.76718,Wind shear
2023-04-20,11:35:09,18.93565,Wind shear
2023-04-20,11:35:19,18.38609,Wind shear
2023-04-21,11:56:19,21.43315,Wind shear
2023-04-21,11:56:29,21.81814,Wind shear
2023-04-21,11:56:39,18.81807,Wind shear
2023-04-21,11:56:49,17.41219,Wind shear
2023-04-21,12:04:59,16.78790,Wind shear
2023-04-21,12:05:09,18.14974,Wind shear
2023-04-21,12:05:19,17.96080,Wind shear
2023-04-21,12:05:29,18.74478,Wind shear
2023-04-21,12:05:38,18.63250,Wind shear
2023-04-21,12:05:49,20.01229,Wind shear
2023-04-21,12:05:59,20.49201,Wind shear
2023-04-21,12:06:09,20.56229,Wind shear
2023-04-21,12:06:19,19.78892,Wind shear
2023-04-21,12:06:29,18.42471,Wind shear
2023-04-21,12:06:39,17.56096,Wind shear
2023-04-21,12:06:49,16.65611,Wind shear
2023-04-21,12:06:59,16.23301,Wind shear
2023-04-21,12:07:48,19.97357,Wind shear
2023-04-21,12:07:59,21.26854,Wind shear
2023-04-21,12:08:09,21.24908,Wind shear
2023-04-21,12:08:19,20.27220,Wind shear
2023-04-21,12:08:29,20.16556,Wind shear
2023-04-21,12:08:39,19.24310,Wind shear
2023-04-21,12:08:49,20.04501,Wind shear
2023-04-21,12:08:59,18.76894,Wind shear
2023-04-21,12:09:09,17.74104,Wind shear
2023-04-21,12:09:19,16.18090,Wind shear
2023-04-21,12:09:29,15.74855,Wind shear
2023-04-21,12:13:19,25.48142,Wind shear
2023-04-21,12:13:29,24.65248,Wind shear
2023-04-21,12:13:39,23.03361,Wind shear
2023-04-21,12:13:49,20.26755,Wind shear
2023-04-21,12:13:59,17.21901,Wind shear
2023-04-21,12:14:08,16.38863,Wind shear
2023-04-21,12:15:39,21.03138,Wind shear
2023-04-21,12:15:49,23.83900,Wind shear
2023-04-21,12:15:59,26.98246,Wind shear
2023-04-21,12:16:09,28.02661,Wind shear
2023-04-21,12:16:19,27.98866,Wind shear
2023-04-21,12:16:29,29.11496,Wind shear
2023-04-21,12:16:39,29.20776,Wind shear
2023-04-21,12:16:49,29.02135,Wind shear
2023-04-21,12:16:59,29.98967,Wind shear
2023-04-21,12:17:09,27.67005,Wind shear
2023-04-21,12:17:19,26.05310,Wind shear
2023-04-21,12:17:29,27.14262,Wind shear
2023-04-21,12:17:39,26.56561,Wind shear
2023-04-21,12:17:49,26.60259,Wind shear
2023-04-21,12:17:59,27.12531,Wind shear
2023-04-21,12:18:09,24.59990,Wind shear
2023-04-21,12:18:19,21.77363,Wind shear
2023-04-21,12:18:29,20.54152,Wind shear
2023-04-21,12:18:39,17.83141,Wind shear
2023-04-21,12:18:49,17.89990,Wind shear
2023-04-21,12:19:59,18.21761,Wind shear
2023-04-21,12:20:09,16.82200,Wind shear
2023-04-21,12:20:19,15.29902,Wind shear
2023-04-21,12:22:49,17.77434,Wind shear
2023-04-21,12:22:59,18.26435,Wind shear
2023-04-21,12:23:09,19.40804,Wind shear
2023-04-21,12:23:19,20.34839,Wind shear
2023-04-21,12:23:29,21.80588,Wind shear
2023-04-21,12:23:39,23.60750,Wind shear
2023-04-21,12:23:49,30.47777,Microburst
2023-04-21,12:23:59,24.44408,Wind shear
2023-04-21,12:24:09,25.05132,Wind shear
2023-04-21,12:24:19,24.72178,Wind shear
2023-04-21,12:24:29,24.78467,Wind shear
2023-04-21,12:24:39,24.19847,Wind shear
2023-04-21,12:24:49,23.93132,Wind shear
2023-04-21,12:24:59,31.77553,Microburst
2023-04-21,12:25:09,32.85982,Microburst
2023-04-21,12:25:19,35.06095,Microburst
2023-04-21,12:25:29,34.80501,Microburst
2023-04-21,12:25:39,36.17560,Microburst
2023-04-21,12:25:49,34.08234,Microburst
2023-04-21,12:25:59,35.19071,Microburst
2023-04-21,12:26:08,35.39340,Microburst
2023-04-21,12:26:19,35.50892,Microburst
2023-04-21,12:26:29,34.83146,Microburst
2023-04-21,12:26:39,33.11036,Microburst
2023-04-21,12:26:49,32.87929,Microburst
2023-04-21,12:26:58,32.48197,Microburst
2023-04-21,12:27:09,31.09624,Microburst
2023-04-21,12:27:19,31.88527,Microburst
2023-04-21,12:27:29,32.01365,Microburst
2023-04-21,12:27:39,17.62764,Wind shear
2023-04-21,12:27:49,21.34168,Wind shear
2023-04-21,12:27:59,17.35764,Wind shear
2023-04-21,12:32:59,33.07663,Microburst
2023-04-21,12:33:09,35.15567,Microburst
2023-04-21,12:33:19,35.34407,Microburst
2023-04-21,12:33:29,36.88642,Microburst
2023-04-21,12:33:39,36.50780,Microburst
2023-04-21,12:33:49,37.39226,Microburst
2023-04-21,12:33:59,36.32786,Microburst
2023-04-21,12:34:09,35.18030,Microburst
2023-04-21,12:34:19,34.10306,Microburst
2023-04-21,12:34:29,32.59057,Microburst
2023-04-21,12:34:38,30.63212,Microburst
2023-04-21,12:34:49,28.17665,Wind shear
2023-04-21,12:34:58,30.25806,Microburst
2023-04-21,12:35:09,24.83327,Wind shear
2023-04-21,12:35:19,24.26280,Wind shear
2023-04-21,12:35:29,23.96285,Wind shear
2023-04-21,12:35:39,23.34594,Wind shear
2023-04-21,12:35:49,19.02671,Wind shear
2023-04-21,12:55:49,25.51391,Wind shear
2023-04-21,12:55:58,25.80130,Wind shear
2023-04-21,12:56:09,25.34565,Wind shear
2023-04-21,12:56:19,24.23756,Wind shear
2023-04-21,12:56:28,23.55891,Wind shear
2023-04-21,12:56:39,22.37688,Wind shear
2023-04-21,12:56:49,22.27230,Wind shear
2023-04-21,12:56:59,21.07295,Wind shear
2023-04-21,12:57:09,20.58766,Wind shear
2023-04-21,12:57:19,20.01194,Wind shear
2023-04-21,12:57:29,20.08376,Wind shear
2023-04-21,12:57:39,20.46691,Wind shear
2023-04-21,12:57:49,20.27243,Wind shear
2023-04-21,12:57:59,20.73961,Wind shear
2023-04-21,12:58:08,21.06680,Wind shear
2023-04-21,12:58:19,21.62765,Wind shear
2023-04-21,12:58:29,22.49129,Wind shear
2023-04-21,12:58:38,22.75447,Wind shear
2023-04-21,12:58:49,22.61176,Wind shear
2023-04-21,12:58:59,22.93266,Wind shear
2023-04-21,12:59:09,23.31805,Wind shear
2023-04-21,12:59:19,23.45930,Wind shear
2023-04-21,12:59:29,23.81008,Wind shear
2023-04-21,12:59:39,18.92388,Wind shear
2023-04-21,12:59:49,18.39002,Wind shear
2023-04-21,12:59:59,23.52740,Wind shear
2023-04-21,13:00:09,23.90309,Wind shear
2023-04-21,13:00:18,23.87782,Wind shear
2023-04-21,13:00:29,23.45776,Wind shear
2023-04-21,13:00:39,21.94837,Wind shear
2023-04-21,13:00:49,20.94968,Wind shear
2023-04-21,13:00:59,20.36497,Wind shear
2023-04-21,13:01:09,20.95975,Wind shear
2023-04-21,13:01:19,21.37571,Wind shear
2023-04-21,13:01:29,21.43180,Wind shear
2023-04-21,13:01:38,22.24763,Wind shear
2023-04-21,13:01:49,23.32591,Wind shear
2023-04-21,13:01:59,22.77645,Wind shear
2023-04-21,13:02:09,21.56620,Wind shear
2023-04-21,13:02:19,20.27525,Wind shear
2023-04-21,13:02:29,18.69842,Wind shear
2023-04-21,13:02:39,17.57816,Wind shear
2023-04-21,13:05:49,18.13054,Wind shear
2023-04-21,13:05:59,18.39072,Wind shear
2023-04-21,13:06:09,18.04278,Wind shear
2023-04-21,13:06:19,17.20928,Wind shear
2023-04-21,13:06:29,15.78122,Wind shear
2023-04-21,13:07:59,16.78113,Wind shear
2023-04-21,13:08:09,17.14880,Wind shear
2023-04-21,13:08:19,17.72585,Wind shear
2023-04-21,13:08:29,18.26094,Wind shear
2023-04-21,13:08:39,18.41114,Wind shear
2023-04-21,13:08:49,18.12692,Wind shear
2023-04-21,13:08:59,17.79291,Wind shear
2023-04-21,13:09:09,17.32020,Wind shear
2023-04-21,13:09:19,16.32893,Wind shear
2023-04-21,13:09:29,15.75209,Wind shear
2023-04-21,13:11:49,23.72077,Wind shear
2023-04-21,13:11:59,22.32612,Wind shear
2023-04-21,13:12:09,21.53980,Wind shear
2023-04-21,13:12:19,21.39123,Wind shear
2023-04-21,13:12:29,20.55231,Wind shear
2023-04-21,13:12:39,21.10672,Wind shear
2023-04-21,13:16:29,21.03819,Wind shear
2023-04-21,13:16:39,20.37952,Wind shear
2023-04-21,13:16:49,18.26755,Wind shear
2023-04-21,13:16:59,17.00195,Wind shear
2023-04-21,13:21:59,22.17694,Wind shear
2023-04-21,13:22:09,21.37220,Wind shear
2023-04-21,13:22:19,20.36990,Wind shear
2023-04-21,13:22:29,19.17108,Wind shear
2023-04-21,13:22:39,18.83161,Wind shear
2023-04-22,13:40:59,24.60726,Wind shear
2023-04-22,13:41:09,25.69825,Wind shear
2023-04-22,13:41:18,24.41427,Wind shear
2023-04-22,13:41:29,22.64201,Wind shear
2023-04-22,13:41:39,21.53708,Wind shear
2023-04-22,13:41:49,21.88406,Wind shear
2023-04-22,13:41:59,22.32575,Wind shear
2023-04-22,13:42:09,21.67121,Wind shear
2023-04-22,13:42:19,22.83201,Wind shear
2023-04-22,13:42:28,24.89300,Wind shear
2023-04-22,13:42:39,26.23393,Wind shear
2023-04-22,13:42:49,27.24605,Wind shear
2023-04-22,13:42:59,26.70120,Wind shear
2023-04-22,13:43:09,25.05175,Wind shear
2023-04-22,13:43:19,22.83775,Wind shear
2023-04-22,13:43:29,21.19841,Wind shear
2023-04-22,13:43:39,21.23428,Wind shear
2023-04-22,13:43:49,19.82205,Wind shear
2023-04-22,13:43:59,19.24031,Wind shear
2023-04-22,13:44:09,19.51266,Wind shear
2023-04-22,13:44:19,20.06377,Wind shear
2023-04-22,13:44:29,21.17741,Wind shear
2023-04-22,13:48:09,18.36183,Wind shear
2023-04-22,13:48:18,18.72242,Wind shear
2023-04-22,13:52:59,33.29743,Microburst
2023-04-22,13:53:09,36.49896,Microburst
2023-04-22,13:53:19,38.31764,Microburst
2023-04-22,13:53:29,40.55202,Microburst
2023-04-22,13:53:39,45.07800,Microburst
2023-04-22,13:53:48,52.23331,Microburst
2023-04-22,13:53:59,58.56288,Microburst
2023-04-22,13:54:09,64.92256,Microburst
2023-04-22,13:54:19,67.68322,Microburst
2023-04-22,13:54:29,68.95236,Microburst
2023-04-22,13:54:39,69.06197,Microburst
2023-04-22,13:54:49,63.66831,Microburst
2023-04-22,13:54:58,57.67457,Microburst
2023-04-22,13:55:09,71.53937,Microburst
2023-04-22,13:55:19,69.97714,Microburst
2023-04-22,13:55:29,67.95303,Microburst
2023-04-22,13:55:39,67.81028,Microburst
2023-04-22,13:55:49,65.82386,Microburst
2023-04-22,13:55:58,66.50875,Microburst
2023-04-22,13:56:09,63.00252,Microburst
2023-04-22,13:56:19,73.38112,Microburst
2023-04-22,13:56:29,61.50464,Microburst
2023-04-22,13:56:39,64.85234,Microburst
2023-04-22,13:56:49,68.03631,Microburst
2023-04-22,13:56:59,69.12336,Microburst
2023-04-22,13:57:09,66.44439,Microburst
2023-04-22,13:57:19,65.08184,Microburst
2023-04-22,13:57:29,62.07850,Microburst
2023-04-22,13:57:39,58.49656,Microburst
2023-04-22,13:57:49,55.61940,Microburst
2023-04-22,13:57:59,55.67875,Microburst
2023-04-22,13:58:09,55.97888,Microburst
2023-04-22,13:58:19,53.70740,Microburst
2023-04-22,13:58:29,53.89255,Microburst
2023-04-22,13:58:39,50.87518,Microburst
2023-04-22,13:58:49,49.69214,Microburst
2023-04-22,13:58:59,48.89586,Microburst
2023-04-22,13:59:09,49.37034,Microburst
2023-04-22,13:59:19,48.72498,Microburst
2023-04-22,13:59:29,49.81700,Microburst
2023-04-22,13:59:39,52.62016,Microburst
2023-04-22,13:59:49,54.54591,Microburst
2023-04-22,13:59:59,53.38035,Microburst
2023-04-22,14:00:09,55.37889,Microburst
2023-04-22,14:00:19,60.61990,Microburst
2023-04-22,14:00:29,65.16189,Microburst
2023-04-22,14:00:39,68.72662,Microburst
2023-04-22,14:00:49,70.18469,Microburst
2023-04-22,14:00:59,66.53068,Microburst
2023-04-22,14:01:09,61.91768,Microburst
2023-04-22,14:01:19,53.07831,Microburst
2023-04-22,14:01:29,51.81547,Microburst
2023-04-22,14:01:39,56.64102,Microburst
2023-04-22,14:01:49,58.64616,Microburst
2023-04-22,14:01:59,54.85735,Microburst
2023-04-22,14:02:09,50.01504,Microburst
2023-04-22,14:02:19,45.46231,Microburst
2023-04-22,14:02:29,40.69450,Microburst
2023-04-22,14:02:39,37.25389,Microburst
2023-04-22,14:02:49,32.89427,Microburst
2023-04-22,14:02:59,30.08928,Microburst
2023-04-22,14:03:09,24.06511,Wind shear
2023-04-22,14:03:19,24.96875,Wind shear
2023-04-22,14:03:29,24.92972,Wind shear
2023-04-22,14:03:39,25.45277,Wind shear
2023-04-22,14:03:49,25.38143,Wind shear
2023-04-22,14:03:59,24.64668,Wind shear
2023-04-22,14:04:09,22.92904,Wind shear
2023-04-22,14:04:19,19.63332,Wind shear
2023-04-22,14:04:29,16.28983,Wind shear
2023-04-22,14:06:19,23.43400,Wind shear
2023-04-22,14:06:29,23.00103,Wind shear
2023-04-22,14:06:39,21.71090,Wind shear
2023-04-22,14:06:49,20.34082,Wind shear
2023-04-22,14:06:59,19.75963,Wind shear
2023-04-22,14:07:09,20.73575,Wind shear
2023-04-22,14:07:19,20.55556,Wind shear
2023-04-22,14:07:29,19.20833,Wind shear
2023-04-22,14:07:39,18.15021,Wind shear
2023-04-22,14:07:49,18.05959,Wind shear
2023-04-22,14:07:59,17.95449,Wind shear
2023-04-22,14:08:09,17.55150,Wind shear
2023-04-22,14:08:19,18.27329,Wind shear
2023-04-22,14:08:29,19.20534,Wind shear
2023-04-22,14:08:39,20.28541,Wind shear
2023-04-22,14:08:49,20.88050,Wind shear
2023-04-22,14:08:59,20.29541,Wind shear
2023-04-22,14:09:09,19.04885,Wind shear
2023-04-22,14:09:19,17.36761,Wind shear
2023-04-22,14:09:29,15.74461,Wind shear
2023-04-22,14:10:19,16.20662,Wind shear
2023-04-22,14:10:29,15.88049,Wind shear
2023-04-22,14:10:39,15.46305,Wind shear
2023-04-25,20:31:19,18.32958,Wind shear
2023-04-25,20:31:29,19.37777,Wind shear
2023-04-25,20:31:39,19.70639,Wind shear
2023-04-25,20:31:48,20.40669,Wind shear
2023-04-25,20:31:58,22.13746,Wind shear
2023-04-25,20:32:09,23.49259,Wind shear
2023-04-25,20:32:18,24.83880,Wind shear
2023-04-25,20:32:29,25.29037,Wind shear
2023-04-25,20:32:39,25.36589,Wind shear
2023-04-25,20:32:49,24.77590,Wind shear
2023-04-25,20:32:59,23.81394,Wind shear
2023-04-25,20:33:09,23.87166,Wind shear
2023-04-25,20:33:18,24.41751,Wind shear
2023-04-25,20:33:29,40.44249,Microburst
2023-04-25,20:33:39,42.16889,Microburst
2023-04-25,20:33:49,41.69370,Microburst
2023-04-25,20:33:59,40.19008,Microburst
2023-04-25,20:34:09,40.48849,Microburst
2023-04-25,20:34:19,42.18845,Microburst
2023-04-25,20:34:29,42.83809,Microburst
2023-04-25,20:34:39,45.29600,Microburst
2023-04-25,20:34:49,49.84086,Microburst
2023-04-25,20:34:59,54.47681,Microburst
2023-04-25,20:35:09,54.85671,Microburst
2023-04-25,20:35:18,52.12890,Microburst
2023-04-25,20:35:29,51.00772,Microburst
2023-04-25,20:35:38,50.88925,Microburst
2023-04-25,20:35:49,49.59418,Microburst
2023-04-25,20:35:59,47.32748,Microburst
2023-04-25,20:36:09,48.06408,Microburst
2023-04-25,20:36:18,51.62908,Microburst
2023-04-25,20:36:29,54.08365,Microburst
2023-04-25,20:36:39,55.81225,Microburst
2023-04-25,20:36:49,55.58619,Microburst
2023-04-25,20:36:59,55.52116,Microburst
2023-04-25,20:37:08,54.49891,Microburst
2023-04-25,20:37:19,52.75690,Microburst
2023-04-25,20:37:29,52.23981,Microburst
2023-04-25,20:37:39,51.45421,Microburst
2023-04-25,20:37:49,50.08539,Microburst
2023-04-25,20:37:59,50.07492,Microburst
2023-04-25,20:38:09,50.58410,Microburst
2023-04-25,20:38:19,49.37603,Microburst
2023-04-25,20:38:28,46.79280,Microburst
2023-04-25,20:38:39,45.04273,Microburst
2023-04-25,20:38:49,41.56902,Microburst
2023-04-25,20:38:59,38.58107,Microburst
2023-04-25,20:39:09,37.22840,Microburst
2023-04-25,20:39:19,35.87206,Microburst
2023-04-25,20:39:29,36.63039,Microburst
2023-04-25,20:39:39,36.38433,Microburst
2023-04-25,20:39:49,35.79495,Microburst
2023-04-25,20:39:58,35.07409,Microburst
2023-04-25,20:40:09,34.20540,Microburst
2023-04-25,20:40:19,32.48275,Microburst
2023-04-25,20:40:29,28.83100,Wind shear
2023-04-25,20:40:39,27.46660,Wind shear
2023-04-25,20:40:49,26.51088,Wind shear
2023-04-25,20:40:59,25.33592,Wind shear
2023-04-25,20:41:09,24.38675,Wind shear
2023-04-25,20:41:19,23.55737,Wind shear
2023-04-25,20:41:29,22.63047,Wind shear
2023-04-25,20:41:38,22.11697,Wind shear
2023-04-25,20:41:49,20.85828,Wind shear
2023-04-25,20:41:59,19.23165,Wind shear
2023-04-25,20:42:08,19.11921,Wind shear
2023-04-25,20:42:19,18.73467,Wind shear
2023-04-25,20:42:28,18.09512,Wind shear
2023-04-25,20:42:39,17.04013,Wind shear
2023-04-25,20:42:49,15.87061,Wind shear
2023-04-26,11:35:49,17.82746,Wind shear
2023-04-26,11:35:59,18.02688,Wind shear
2023-04-26,11:36:09,17.95944,Wind shear
2023-04-26,11:36:19,17.49026,Wind shear
2023-04-26,11:36:29,16.74727,Wind shear
2023-04-26,11:36:39,16.47751,Wind shear
2023-04-26,11:42:19,17.05051,Wind shear
2023-04-26,11:42:29,17.31434,Wind shear
2023-04-26,11:42:39,17.33612,Wind shear
2023-04-26,11:42:49,17.51336,Wind shear
2023-04-26,11:42:59,17.40006,Wind shear
2023-04-26,11:43:09,16.89283,Wind shear
2023-04-26,11:43:19,16.34810,Wind shear
2023-04-26,11:43:29,15.70864,Wind shear
2023-04-30,17:39:39,24.48407,Wind shear
2023-04-30,17:39:49,24.12460,Wind shear
2023-04-30,17:39:59,23.38333,Wind shear
2023-04-30,17:40:09,22.85556,Wind shear
2023-04-30,17:40:19,22.52246,Wind shear
2023-04-30,17:40:29,22.10693,Wind shear
2023-04-30,17:40:39,21.34907,Wind shear
2023-04-30,17:40:49,20.90591,Wind shear
2023-05-01,05:39:19,21.51489,Wind shear
2023-05-01,05:39:29,21.32489,Wind shear
2023-05-01,05:39:39,21.19036,Wind shear
2023-05-01,05:39:49,20.43029,Wind shear
2023-05-01,05:39:59,19.74348,Wind shear
2023-05-01,05:40:09,19.97466,Wind shear
2023-05-01,05:40:19,20.18680,Wind shear
2023-05-01,05:40:29,20.40574,Wind shear
2023-05-01,05:40:38,19.41737,Wind shear
2023-05-01,05:40:49,18.51772,Wind shear
2023-05-01,05:40:59,15.69100,Wind shear
2023-05-01,05:41:09,15.84496,Wind shear
2023-05-02,13:53:49,21.75308,Wind shear
2023-05-02,13:53:59,23.08269,Wind shear
2023-05-02,13:54:09,30.55196,Microburst
2023-05-02,13:54:19,31.19823,Microburst
2023-05-02,13:54:29,31.54316,Microburst
2023-05-02,13:54:39,30.78124,Microburst
2023-05-02,13:54:49,30.64975,Microburst
2023-05-02,13:54:59,30.79282,Microburst
2023-05-02,13:55:09,30.12203,Microburst
2023-05-02,13:55:19,22.63061,Wind shear
2023-05-02,13:55:29,21.77471,Wind shear
2023-05-02,13:55:39,30.11108,Microburst
2023-05-02,13:55:49,31.96923,Microburst
2023-05-02,13:55:59,37.17520,Microburst
2023-05-02,13:56:09,39.51318,Microburst
2023-05-02,13:56:19,39.54927,Microburst
2023-05-02,13:56:29,37.75631,Microburst
2023-05-02,13:56:39,34.87545,Microburst
2023-05-02,13:56:49,35.32348,Microburst
2023-05-02,13:56:59,35.04887,Microburst
2023-05-02,13:57:08,34.41918,Microburst
2023-05-02,13:57:19,35.01191,Microburst
2023-05-02,13:57:29,35.36509,Microburst
2023-05-02,13:57:39,34.61619,Microburst
2023-05-02,13:57:49,33.54826,Microburst
2023-05-02,13:57:59,33.66874,Microburst
2023-05-02,13:58:09,33.40953,Microburst
2023-05-02,13:58:19,32.67132,Microburst
2023-05-02,13:58:29,33.37226,Microburst
2023-05-02,13:58:39,33.76155,Microburst
2023-05-02,13:58:49,32.02745,Microburst
2023-05-02,13:58:59,30.85912,Microburst
2023-05-02,13:59:09,30.84759,Microburst
2023-05-02,13:59:18,29.13944,Wind shear
2023-05-02,13:59:29,29.21262,Wind shear
2023-05-02,13:59:39,27.97370,Wind shear
2023-05-02,13:59:49,27.66635,Wind shear
2023-05-02,13:59:59,29.34490,Wind shear
